timestamp,date,open,high,low,close,volume
1627862400,2021-08-02 00:00:00,2554.72,3195.67,2441.0,3014.06,32239316.37
1628467200,2021-08-09 00:00:00,3014.06,3337.99,2890.03,3312.31,24369937.751
1629072000,2021-08-16 00:00:00,3312.31,3343.0,2950.0,3241.29,17950858.834
1629676800,2021-08-23 00:00:00,3241.29,3383.0,3052.0,3225.47,14712524.086
1630281600,2021-08-30 00:00:00,3225.47,4036.44,3142.38,3952.56,17114467.729
1630886400,2021-09-06 00:00:00,3952.56,3976.6,2923.0,3405.21,16618396.956
1631491200,2021-09-13 00:00:00,3405.65,3678.0,3107.02,3328.72,12190725.484
1632096000,2021-09-20 00:00:00,3328.99,3347.99,2647.8,3057.63,21528212.345
1632700800,2021-09-27 00:00:00,3057.62,3489.22,2780.0,3418.25,13727280.813
1633305600,2021-10-04 00:00:00,3418.21,3675.41,3268.81,3415.01,11310400.207
1633910400,2021-10-11 00:00:00,3415.01,3980.0,3368.0,3851.01,12070894.265
1634515200,2021-10-18 00:00:00,3851.17,4389.6,3675.5,4084.61,14733569.023
1635120000,2021-10-25 00:00:00,4084.6,4467.89,3887.75,4288.86,12247775.67
1635724800,2021-11-01 00:00:00,4288.87,4676.0,4145.0,4616.5,8559123.485
1636329600,2021-11-08 00:00:00,4616.51,4877.54,4450.0,4629.44,8792168.216
1636934400,2021-11-15 00:00:00,4629.75,4771.83,3957.96,4259.23,11886431.278
1637539200,2021-11-22 00:00:00,4259.28,4558.29,3911.0,4296.6,11319388.643
1638144000,2021-11-29 00:00:00,4297.01,4783.19,3388.15,4197.53,15725330.133
1638748800,2021-12-06 00:00:00,4197.52,4490.97,3831.01,4129.0,12236269.941
1639353600,2021-12-13 00:00:00,4129.16,4142.0,3639.39,3922.51,12811086.996
1639958400,2021-12-20 00:00:00,3922.51,4153.71,3750.0,4062.24,8335435.255
1640563200,2021-12-27 00:00:00,4062.4,4126.0,3580.0,3826.21,7694246.021
1641168000,2022-01-03 00:00:00,3826.1,3893.19,2996.45,3150.0,11854092.638
1641772800,2022-01-10 00:00:00,3149.99,3411.0,2924.78,3345.49,9719282.225
1642377600,2022-01-17 00:00:00,3345.5,3355.3,2293.56,2538.41,18130468.231
1642982400,2022-01-24 00:00:00,2538.4,2720.06,2151.0,2600.45,18337181.414
1643587200,2022-01-31 00:00:00,2600.45,3075.0,2475.33,3054.26,14363980.771
1644192000,2022-02-07 00:00:00,3054.26,3282.96,2830.31,2870.32,13767072.897
1644796800,2022-02-14 00:00:00,2870.33,3198.0,2573.33,2620.72,13989859.994
1645401600,2022-02-21 00:00:00,2620.72,2882.0,2298.72,2615.99,23851069.691
1646006400,2022-02-28 00:00:00,2615.99,3046.46,2529.0,2549.37,15917203.341
1646611200,2022-03-07 00:00:00,2549.36,2773.17,2431.62,2514.07,13480551.67
1647216000,2022-03-14 00:00:00,2513.77,2992.0,2496.85,2860.47,12359233.798
1647820800,2022-03-21 00:00:00,2860.53,3299.33,2830.5,3295.01,11357977.445
1648425600,2022-03-28 00:00:00,3295.01,3580.0,3210.06,3520.76,12230343.661
1649030400,2022-04-04 00:00:00,3520.65,3554.99,3140.33,3200.24,11384896.655
1649635200,2022-04-11 00:00:00,3200.24,3212.0,2945.08,2986.03,10238742.749
1650240000,2022-04-18 00:00:00,2986.02,3180.0,2875.87,2918.97,9145958.216
1650844800,2022-04-25 00:00:00,2918.98,3043.0,2711.65,2823.38,12143868.014
1651449600,2022-05-02 00:00:00,2823.38,2965.0,2480.0,2518.9,11540291.201
1652054400,2022-05-09 00:00:00,2519.03,2530.88,1775.43,2144.07,26210368.064
1652659200,2022-05-16 00:00:00,2144.06,2144.07,1901.7,2042.63,14718392.234
1653264000,2022-05-23 00:00:00,2042.63,2088.6,1694.97,1812.45,19432147.45
1653868800,2022-05-30 00:00:00,1812.46,2016.77,1733.01,1805.39,16924290.886
1654473600,2022-06-06 00:00:00,1805.4,1919.33,1421.0,1434.35,26059065.79
1655078400,2022-06-13 00:00:00,1434.35,1454.58,878.04,1127.88,82469563.558
1655683200,2022-06-20 00:00:00,1127.88,1280.0,1042.0,1197.21,42906023.355
1656288000,2022-06-27 00:00:00,1197.2,1239.66,995.0,1073.9,40339722.592
1656892800,2022-07-04 00:00:00,1073.91,1277.0,1044.33,1167.81,37789457.41
1657497600,2022-07-11 00:00:00,1167.81,1440.57,1005.0,1338.27,48501035.372
1658102400,2022-07-18 00:00:00,1338.28,1664.9,1335.49,1597.77,53146355.065
1658707200,2022-07-25 00:00:00,1597.77,1784.5,1355.0,1677.63,52109860.577
1659312000,2022-08-01 00:00:00,1677.63,1751.0,1557.8,1699.25,40374453.953
1659916800,2022-08-08 00:00:00,1699.25,2030.0,1655.0,1934.55,45639718.982
1660521600,2022-08-15 00:00:00,1934.56,2012.94,1520.64,1617.17,51957949.619
1661126400,2022-08-22 00:00:00,1617.17,1722.0,1423.1,1426.3,55389203.778
1661731200,2022-08-29 00:00:00,1426.29,1649.64,1420.59,1578.14,59391129.799
1662336000,2022-09-05 00:00:00,1578.14,1788.98,1486.16,1765.01,49828290.839
1662940800,2022-09-12 00:00:00,1765.0,1783.43,1320.0,1333.67,55014336.607
1663545600,2022-09-19 00:00:00,1333.68,1420.0,1218.0,1293.99,59540230.789
1664150400,2022-09-26 00:00:00,1293.98,1400.0,1250.0,1275.96,52787713.15
1664755200,2022-10-03 00:00:00,1275.95,1383.29,1260.48,1322.61,33498634.547
1665360000,2022-10-10 00:00:00,1322.6,1343.36,1176.0,1305.51,38915895.57
1665964800,2022-10-17 00:00:00,1305.52,1371.0,1248.0,1363.44,33544738.216
1666569600,2022-10-24 00:00:00,1363.43,1665.0,1322.25,1589.89,54654855.097
1667174400,2022-10-31 00:00:00,1589.88,1679.4,1501.0,1567.42,40978763.55
1667779200,2022-11-07 00:00:00,1567.42,1608.0,1071.14,1220.78,86465674.85
1668384000,2022-11-14 00:00:00,1220.78,1292.0,1131.6,1141.57,39062726.81
1668988800,2022-11-21 00:00:00,1141.53,1238.0,1071.52,1193.26,40218966.302
1669593600,2022-11-28 00:00:00,1193.25,1312.99,1150.25,1278.82,35075447.945
1670198400,2022-12-05 00:00:00,1278.82,1304.98,1217.02,1262.43,28555075.138
1670803200,2022-12-12 00:00:00,1262.43,1354.4,1154.7,1182.45,34757371.352
1671408000,2022-12-19 00:00:00,1182.45,1239.99,1148.0,1217.96,24405837.9
1672012800,2022-12-26 00:00:00,1217.97,1233.97,1177.5,1199.96,18089722.053
1672617600,2023-01-02 00:00:00,1199.96,1296.0,1191.5,1289.65,21000851.278
1673222400,2023-01-09 00:00:00,1289.64,1644.92,1284.81,1553.47,38952837.206
1673827200,2023-01-16 00:00:00,1553.48,1682.44,1501.21,1628.14,34365116.845
1674432000,2023-01-23 00:00:00,1628.13,1663.68,1512.3,1645.67,30642818.86
1675036800,2023-01-30 00:00:00,1645.67,1717.0,1529.04,1628.98,30751131.705
1675641600,2023-02-06 00:00:00,1628.98,1699.0,1486.28,1514.49,28838844.53
1676246400,2023-02-13 00:00:00,1514.48,1744.5,1460.0,1680.31,37972025.712
1676851200,2023-02-20 00:00:00,1680.46,1720.39,1556.08,1640.49,30547544.385
1677456000,2023-02-27 00:00:00,1640.51,1677.74,1534.85,1564.06,25835900.621
1678060800,2023-03-06 00:00:00,1564.06,1597.29,1367.51,1579.26,41347831.644
1678665600,2023-03-13 00:00:00,1579.26,1846.15,1564.18,1779.99,47488230.487
1679270400,2023-03-20 00:00:00,1779.98,1860.0,1709.0,1772.63,32366534.394
1679875200,2023-03-27 00:00:00,1772.63,1848.0,1684.0,1793.56,24189196.494
1680480000,2023-04-03 00:00:00,1793.55,1945.0,1761.25,1857.84,21948322.451
1681084800,2023-04-10 00:00:00,1857.84,2146.1,1845.04,2118.09,29774661.255
1681689600,2023-04-17 00:00:00,2118.09,2126.63,1822.01,1861.3,27530687.229
1682294400,2023-04-24 00:00:00,1861.3,1964.7,1782.03,1868.41,29332799.243
1682899200,2023-05-01 00:00:00,1868.41,2023.66,1805.28,1869.5,26722853.07
1683504000,2023-05-08 00:00:00,1869.51,1887.0,1735.37,1798.25,24457690.1
1684108800,2023-05-15 00:00:00,1798.26,1848.0,1770.0,1803.89,16399394.4
1684713600,2023-05-22 00:00:00,1803.9,1930.0,1758.0,1908.36,17982715.804
1685318400,2023-05-29 00:00:00,1908.36,1928.2,1837.94,1888.54,15422174.833
1685923200,2023-06-05 00:00:00,1888.54,1898.0,1712.08,1751.8,23640316.624
1686528000,2023-06-12 00:00:00,1751.8,1775.0,1625.5,1719.99,19741969.125
1687132800,2023-06-19 00:00:00,1719.99,1938.48,1689.29,1898.27,22477030.092
1687737600,2023-06-26 00:00:00,1898.26,1964.0,1811.89,1937.69,21710374.572
1688342400,2023-07-03 00:00:00,1937.69,1978.0,1823.74,1861.81,15818467.411
1688947200,2023-07-10 00:00:00,1861.81,2031.28,1845.09,1920.97,18321086.539
1689552000,2023-07-17 00:00:00,1920.97,1935.45,1835.39,1887.86,13384812.696
1690156800,2023-07-24 00:00:00,1887.85,1890.2,1829.0,1860.76,10487606.053
1690761600,2023-07-31 00:00:00,1860.77,1879.27,1808.47,1829.38,11788236.421
1691366400,2023-08-07 00:00:00,1829.39,1878.0,1800.0,1840.09,9501522.787
1691971200,2023-08-14 00:00:00,1840.09,1855.86,1492.66,1684.16,15453858.559
1692576000,2023-08-21 00:00:00,1684.15,1703.85,1575.0,1657.59,11894807.933
1693180800,2023-08-28 00:00:00,1657.59,1747.15,1601.22,1635.02,12863012.733
1693785600,2023-09-04 00:00:00,1635.03,1680.0,1590.0,1616.47,9361923.86
1694390400,2023-09-11 00:00:00,1616.46,1653.91,1528.61,1621.62,13400461.637
1694995200,2023-09-18 00:00:00,1621.63,1668.64,1565.5,1579.99,10587612.804
1695600000,2023-09-25 00:00:00,1579.99,1780.0,1562.0,1733.39,12771974.123
1696204800,2023-10-02 00:00:00,1733.4,1743.99,1601.28,1632.02,12365722.331
1696809600,2023-10-09 00:00:00,1632.03,1635.81,1514.5,1557.25,13295732.162
1697414400,2023-10-16 00:00:00,1557.25,1667.5,1539.0,1662.83,15116472.893
1698019200,2023-10-23 00:00:00,1662.82,1872.64,1656.25,1795.49,21771155.679
1698624000,2023-10-30 00:00:00,1795.48,1914.96,1775.36,1892.49,17692502.053
1699228800,2023-11-06 00:00:00,1892.49,2139.6,1850.1,2046.08,22730194.863
1699833600,2023-11-13 00:00:00,2046.07,2120.0,1903.81,2012.46,21802405.911
1700438400,2023-11-20 00:00:00,2012.45,2135.0,1928.74,2061.97,19537899.805
1701043200,2023-11-27 00:00:00,2061.97,2219.17,1985.0,2193.24,17041166.886
1701648000,2023-12-04 00:00:00,2193.25,2407.63,2186.0,2353.97,21056368.821
1702252800,2023-12-11 00:00:00,2353.99,2356.73,2114.63,2197.93,20380714.033
1702857600,2023-12-18 00:00:00,2197.93,2345.95,2116.56,2265.43,20484160.893
1703462400,2023-12-25 00:00:00,2265.42,2455.52,2178.84,2283.85,19791354.962
1704067200,2024-01-01 00:00:00,2283.84,2434.49,2067.16,2220.87,17996306.49
1704672000,2024-01-08 00:00:00,2220.87,2719.89,2165.43,2474.36,31872266.505
1705276800,2024-01-15 00:00:00,2474.3,2613.8,2415.55,2457.02,13745130.151
1705881600,2024-01-22 00:00:00,2457.02,2466.46,2167.5,2256.0,17166286.489
1706486400,2024-01-29 00:00:00,2256.0,2392.84,2232.0,2288.66,12491643.831
1707091200,2024-02-05 00:00:00,2288.66,2539.2,2267.62,2506.1,13701873.842
1707696000,2024-02-12 00:00:00,2506.11,2899.0,2470.05,2883.58,19407812.344
1708300800,2024-02-19 00:00:00,2883.56,3131.0,2856.4,3115.24,22521240.639
1708905600,2024-02-26 00:00:00,3115.24,3531.0,3037.25,3450.39,19791064.282
