timestamp,date,open,high,low,close,volume
1574812800,2019-11-27 00:00:00,146.0,155.66,125.03,152.52,115911.84
1574899200,2019-11-28 00:00:00,154.29,156.52,146.41,150.48,116824.07
1574985600,2019-11-29 00:00:00,150.56,157.4,150.55,154.41,167906.104
1575072000,2019-11-30 00:00:00,154.4,155.15,149.66,151.38,370491.615
1575158400,2019-12-01 00:00:00,151.38,152.5,145.5,150.65,394494.119
1575244800,2019-12-02 00:00:00,150.72,151.3,146.67,148.59,395630.91
1575331200,2019-12-03 00:00:00,148.59,149.8,145.62,147.1,495996.573
1575417600,2019-12-04 00:00:00,147.12,152.22,142.96,145.35,684404.817
1575504000,2019-12-05 00:00:00,145.36,148.88,143.77,148.04,441113.912
1575590400,2019-12-06 00:00:00,148.08,149.5,145.66,148.41,334645.217
1575676800,2019-12-07 00:00:00,148.41,149.42,146.77,147.1,239185.31
1575763200,2019-12-08 00:00:00,147.08,156.25,146.01,150.41,260610.87
1575849600,2019-12-09 00:00:00,150.41,151.15,146.55,147.37,296475.449
1575936000,2019-12-10 00:00:00,147.36,148.39,143.78,145.55,253852.598
1576022400,2019-12-11 00:00:00,142.83,142.87,142.74,142.76,158.649
1576108800,2019-12-12 00:00:00,143.36,145.8,139.05,144.8,372077.814
1576195200,2019-12-13 00:00:00,144.8,145.2,143.0,144.7,183068.201
1576281600,2019-12-14 00:00:00,144.71,144.97,141.05,141.77,187036.667
1576368000,2019-12-15 00:00:00,141.77,144.0,139.89,142.39,230729.834
1576454400,2019-12-16 00:00:00,142.46,142.63,128.59,132.59,553596.159
1576540800,2019-12-17 00:00:00,132.6,132.84,119.1,121.87,613475.54
1576627200,2019-12-18 00:00:00,121.9,134.75,115.95,132.74,1013697.094
1576713600,2019-12-19 00:00:00,132.78,133.79,125.66,128.03,637508.534
1576800000,2019-12-20 00:00:00,128.03,129.33,125.73,128.13,346553.796
1576886400,2019-12-21 00:00:00,128.13,128.52,126.5,126.99,208331.595
1576972800,2019-12-22 00:00:00,126.99,133.33,126.78,132.14,443907.086
1577059200,2019-12-23 00:00:00,132.18,135.09,126.01,127.73,698722.014
1577145600,2019-12-24 00:00:00,127.75,129.67,126.45,127.76,497534.945
1577232000,2019-12-25 00:00:00,127.72,127.83,123.0,125.06,455279.225
1577318400,2019-12-26 00:00:00,125.06,132.44,124.33,125.53,583380.778
1577404800,2019-12-27 00:00:00,125.53,127.06,122.0,126.21,567887.536
1577491200,2019-12-28 00:00:00,126.24,129.62,125.77,128.04,468730.855
1577577600,2019-12-29 00:00:00,128.02,138.25,127.5,134.28,771614.663
1577664000,2019-12-30 00:00:00,134.22,136.21,130.19,131.52,692165.824
1577750400,2019-12-31 00:00:00,131.53,133.64,128.15,129.12,647743.359
1577836800,2020-01-01 00:00:00,129.12,132.96,128.62,130.62,466063.929
1577923200,2020-01-02 00:00:00,130.63,130.75,126.25,127.11,523582.924
1578009600,2020-01-03 00:00:00,127.11,135.07,125.78,134.29,951123.597
1578096000,2020-01-04 00:00:00,134.31,135.8,132.41,134.14,509778.108
1578182400,2020-01-05 00:00:00,134.14,138.17,134.12,135.33,669677.687
1578268800,2020-01-06 00:00:00,135.32,144.38,134.82,144.04,1095147.166
1578355200,2020-01-07 00:00:00,144.11,145.25,138.7,142.86,963331.505
1578441600,2020-01-08 00:00:00,142.86,147.94,137.15,140.75,1208133.766
1578528000,2020-01-09 00:00:00,140.76,141.52,135.33,137.73,956864.213
1578614400,2020-01-10 00:00:00,137.73,145.15,135.22,144.8,908378.249
1578700800,2020-01-11 00:00:00,144.8,148.03,142.0,142.4,832163.204
1578787200,2020-01-12 00:00:00,142.4,146.6,141.71,146.57,630256.911
1578873600,2020-01-13 00:00:00,146.57,147.0,142.32,143.58,558655.672
1578960000,2020-01-14 00:00:00,143.57,171.0,143.49,165.77,2169559.414
1579046400,2020-01-15 00:00:00,165.75,172.18,159.35,166.6,1391999.279
1579132800,2020-01-16 00:00:00,166.61,167.63,158.43,164.37,784199.474
1579219200,2020-01-17 00:00:00,164.39,174.79,162.27,170.06,946707.348
1579305600,2020-01-18 00:00:00,170.06,179.57,165.08,174.43,819444.357
1579392000,2020-01-19 00:00:00,174.37,178.42,161.81,167.04,742371.819
1579478400,2020-01-20 00:00:00,167.04,169.48,161.5,167.03,390055.869
1579564800,2020-01-21 00:00:00,167.01,170.34,165.02,169.52,351565.999
1579651200,2020-01-22 00:00:00,169.62,171.61,166.12,168.19,334378.174
1579737600,2020-01-23 00:00:00,168.24,168.38,159.41,162.97,481102.22
1579824000,2020-01-24 00:00:00,162.97,164.65,155.72,162.63,472568.424
1579910400,2020-01-25 00:00:00,162.66,163.0,157.8,160.52,282785.555
1579996800,2020-01-26 00:00:00,160.5,168.16,159.5,167.9,326188.863
1580083200,2020-01-27 00:00:00,167.98,172.26,165.28,170.21,418039.792
1580169600,2020-01-28 00:00:00,170.25,176.7,170.22,175.88,525282.459
1580256000,2020-01-29 00:00:00,175.89,178.85,173.3,173.8,401619.605
1580342400,2020-01-30 00:00:00,173.86,187.4,171.07,185.14,653770.608
1580428800,2020-01-31 00:00:00,185.16,186.34,175.5,180.14,672522.049
1580515200,2020-02-01 00:00:00,180.14,184.58,179.41,183.82,526688.019
1580601600,2020-02-02 00:00:00,183.8,193.7,179.0,188.59,907342.798
1580688000,2020-02-03 00:00:00,188.64,195.45,186.65,189.92,652054.538
1580774400,2020-02-04 00:00:00,189.89,191.76,184.71,189.01,614290.379
1580860800,2020-02-05 00:00:00,189.0,208.18,188.26,204.1,902811.615
1580947200,2020-02-06 00:00:00,204.1,216.7,201.28,213.27,1254989.317
1581033600,2020-02-07 00:00:00,213.3,225.36,213.3,223.57,1054174.736
1581120000,2020-02-08 00:00:00,223.57,228.02,213.35,223.57,1090545.108
1581206400,2020-02-09 00:00:00,223.57,230.9,223.5,228.64,969021.787
1581292800,2020-02-10 00:00:00,228.71,229.96,217.32,223.03,1175671.024
1581379200,2020-02-11 00:00:00,223.04,239.98,218.64,237.16,1194286.448
1581465600,2020-02-12 00:00:00,237.17,277.97,237.17,266.24,2223807.477
1581552000,2020-02-13 00:00:00,266.26,278.8,256.2,268.48,2386998.02
1581638400,2020-02-14 00:00:00,268.48,287.58,260.53,285.4,1447161.175
1581724800,2020-02-15 00:00:00,285.4,289.0,262.41,265.08,1925220.413
1581811200,2020-02-16 00:00:00,265.16,274.3,237.86,258.87,2297491.401
1581897600,2020-02-17 00:00:00,258.87,268.81,242.32,268.0,2129022.892
1581984000,2020-02-18 00:00:00,267.99,286.48,258.78,282.96,1885124.383
1582070400,2020-02-19 00:00:00,282.96,286.7,250.0,258.43,1677778.697
1582156800,2020-02-20 00:00:00,258.39,264.32,245.91,257.11,1618473.989
1582243200,2020-02-21 00:00:00,257.18,268.5,253.89,265.44,985301.295
1582329600,2020-02-22 00:00:00,265.45,267.16,256.23,261.83,752957.418
1582416000,2020-02-23 00:00:00,261.82,275.84,261.5,274.67,940831.98
1582502400,2020-02-24 00:00:00,274.66,277.26,257.5,265.7,1483265.023
1582588800,2020-02-25 00:00:00,265.69,266.4,244.57,247.03,1563901.657
1582675200,2020-02-26 00:00:00,247.03,250.54,215.75,224.1,2729291.802
1582761600,2020-02-27 00:00:00,224.13,238.58,210.01,227.92,2374539.334
1582848000,2020-02-28 00:00:00,227.93,234.93,214.25,227.09,2026863.186
1582934400,2020-02-29 00:00:00,227.04,233.33,217.14,217.31,1309444.25
1583020800,2020-03-01 00:00:00,217.37,228.0,212.33,218.01,1775078.523
1583107200,2020-03-02 00:00:00,218.01,234.5,216.24,232.22,1604040.396
1583193600,2020-03-03 00:00:00,232.24,232.67,220.21,224.1,1544830.651
1583280000,2020-03-04 00:00:00,224.1,229.0,220.45,224.47,1027175.512
1583366400,2020-03-05 00:00:00,224.43,234.26,224.43,228.64,1142530.928
1583452800,2020-03-06 00:00:00,228.63,245.38,227.6,244.94,1307956.34
1583539200,2020-03-07 00:00:00,244.97,251.8,236.3,237.34,1637057.953
1583625600,2020-03-08 00:00:00,237.36,237.38,195.35,199.54,3150036.792
1583712000,2020-03-09 00:00:00,199.54,208.65,190.02,203.02,3885205.704
1583798400,2020-03-10 00:00:00,202.95,206.32,195.66,200.95,2008333.356
1583884800,2020-03-11 00:00:00,200.9,203.26,181.88,194.81,2125322.09
1583971200,2020-03-12 00:00:00,194.77,195.81,95.0,106.71,7116256.717
1584057600,2020-03-13 00:00:00,106.97,323.0,84.23,134.13,6584772.112
1584144000,2020-03-14 00:00:00,134.1,134.67,121.16,122.55,1845475.252
1584230400,2020-03-15 00:00:00,122.56,133.85,120.4,123.89,1802030.406
1584316800,2020-03-16 00:00:00,123.87,124.4,100.11,111.06,3622097.906
1584403200,2020-03-17 00:00:00,111.04,121.55,109.34,115.68,2053691.349
1584489600,2020-03-18 00:00:00,115.67,118.59,109.78,118.16,1583517.464
1584576000,2020-03-19 00:00:00,118.12,143.34,115.5,136.42,2098800.654
1584662400,2020-03-20 00:00:00,136.42,152.68,116.67,133.52,3128620.956
1584748800,2020-03-21 00:00:00,133.48,137.58,125.58,132.67,1933564.299
1584835200,2020-03-22 00:00:00,132.64,137.2,121.0,122.25,1724360.751
1584921600,2020-03-23 00:00:00,122.27,137.67,119.0,135.96,1950909.243
1585008000,2020-03-24 00:00:00,135.96,143.44,132.41,138.38,1745190.832
1585094400,2020-03-25 00:00:00,138.39,142.46,132.36,136.1,1448291.794
1585180800,2020-03-26 00:00:00,136.11,139.8,133.18,138.41,1069528.365
1585267200,2020-03-27 00:00:00,138.36,141.44,129.16,131.27,1024307.98
1585353600,2020-03-28 00:00:00,131.24,132.93,124.52,130.95,1335630.33
1585440000,2020-03-29 00:00:00,130.97,131.77,123.74,124.4,848667.965
1585526400,2020-03-30 00:00:00,124.42,135.13,123.93,132.04,1187536.733
1585612800,2020-03-31 00:00:00,132.07,135.0,130.33,132.61,896493.378
1585699200,2020-04-01 00:00:00,132.6,137.22,128.27,135.6,1143905.195
1585785600,2020-04-02 00:00:00,135.6,149.97,135.0,141.3,1694646.358
1585872000,2020-04-03 00:00:00,141.29,146.78,137.68,141.23,1307374.677
1585958400,2020-04-04 00:00:00,141.2,146.14,138.79,144.02,977437.997
1586044800,2020-04-05 00:00:00,143.97,145.52,140.6,142.59,780295.149
1586131200,2020-04-06 00:00:00,142.59,171.99,142.51,171.15,2847455.204
1586217600,2020-04-07 00:00:00,171.15,176.16,162.13,164.55,3033756.235
1586304000,2020-04-08 00:00:00,164.56,174.59,163.55,173.19,1871521.554
1586390400,2020-04-09 00:00:00,173.18,173.44,164.89,169.46,1307817.881
1586476800,2020-04-10 00:00:00,169.48,170.1,152.0,157.69,2238955.865
1586563200,2020-04-11 00:00:00,157.69,161.25,153.78,158.19,1157138.069
1586649600,2020-04-12 00:00:00,158.21,164.9,154.85,158.72,1402479.422
1586736000,2020-04-13 00:00:00,158.69,159.08,149.55,156.37,1787879.914
1586822400,2020-04-14 00:00:00,156.38,161.83,155.07,158.43,1342786.247
1586908800,2020-04-15 00:00:00,158.42,161.32,151.9,152.64,1352926.571
1586995200,2020-04-16 00:00:00,152.64,174.92,148.07,172.27,3073088.701
1587081600,2020-04-17 00:00:00,172.31,174.88,168.21,170.56,1341267.776
1587168000,2020-04-18 00:00:00,170.56,189.68,170.28,187.48,2159964.294
1587254400,2020-04-19 00:00:00,187.52,188.3,176.27,179.97,2326412.534
1587340800,2020-04-20 00:00:00,179.96,186.47,166.6,170.19,3452651.911
1587427200,2020-04-21 00:00:00,170.19,174.63,167.92,170.66,2195445.346
1587513600,2020-04-22 00:00:00,170.66,183.98,169.8,182.63,2433000.659
1587600000,2020-04-23 00:00:00,182.63,194.4,178.0,185.53,3351092.377
1587686400,2020-04-24 00:00:00,185.54,189.77,184.49,187.65,1865428.754
1587772800,2020-04-25 00:00:00,187.67,198.53,185.7,194.25,2370712.476
1587859200,2020-04-26 00:00:00,194.22,199.99,192.27,197.46,2056340.656
1587945600,2020-04-27 00:00:00,197.46,199.0,189.51,196.37,2321318.544
1588032000,2020-04-28 00:00:00,196.39,197.72,192.28,196.31,1903267.47
1588118400,2020-04-29 00:00:00,196.34,219.5,196.31,215.5,3776173.452
1588204800,2020-04-30 00:00:00,215.5,227.5,201.9,206.22,4371759.191
1588291200,2020-05-01 00:00:00,206.21,217.49,206.12,212.22,1902796.913
1588377600,2020-05-02 00:00:00,212.21,215.63,210.55,213.99,1246430.868
1588464000,2020-05-03 00:00:00,213.99,219.84,205.0,209.95,1688070.223
1588550400,2020-05-04 00:00:00,209.94,210.83,195.1,206.73,2313604.876
1588636800,2020-05-05 00:00:00,206.69,212.02,201.14,205.39,1814876.244
1588723200,2020-05-06 00:00:00,205.36,211.13,198.04,199.06,1868966.306
1588809600,2020-05-07 00:00:00,199.09,215.63,196.14,212.25,2470908.382
1588896000,2020-05-08 00:00:00,212.25,216.95,207.01,211.47,1698296.769
1588982400,2020-05-09 00:00:00,211.47,214.81,208.3,210.31,1444064.449
1589068800,2020-05-10 00:00:00,210.32,210.36,177.89,187.52,3056317.482
1589155200,2020-05-11 00:00:00,187.48,193.44,175.5,185.69,2311029.197
1589241600,2020-05-12 00:00:00,185.68,192.31,185.4,189.64,1261058.639
1589328000,2020-05-13 00:00:00,189.64,200.95,187.64,199.54,1373737.58
1589414400,2020-05-14 00:00:00,199.53,205.95,195.56,203.13,1892551.091
1589500800,2020-05-15 00:00:00,203.1,203.99,191.21,194.71,1377796.956
1589587200,2020-05-16 00:00:00,194.72,203.46,193.2,200.39,1100996.922
1589673600,2020-05-17 00:00:00,200.4,210.16,199.5,206.93,1067367.779
1589760000,2020-05-18 00:00:00,206.9,217.2,206.9,214.83,1527493.953
1589846400,2020-05-19 00:00:00,214.83,215.99,209.32,214.7,1209630.47
1589932800,2020-05-20 00:00:00,214.69,215.85,206.02,209.96,1322809.976
1590019200,2020-05-21 00:00:00,209.99,211.69,191.61,198.68,1812327.033
1590105600,2020-05-22 00:00:00,198.69,209.22,195.95,207.28,1415586.292
1590192000,2020-05-23 00:00:00,207.31,211.2,204.47,206.51,1093535.486
1590278400,2020-05-24 00:00:00,206.46,210.54,199.24,199.7,1534431.164
1590364800,2020-05-25 00:00:00,199.7,205.66,197.72,204.1,992843.927
1590451200,2020-05-26 00:00:00,204.1,205.05,196.68,200.91,1053386.195
1590537600,2020-05-27 00:00:00,200.89,208.48,200.69,208.27,949312.616
1590624000,2020-05-28 00:00:00,208.27,220.79,204.55,220.32,1302485.446
1590710400,2020-05-29 00:00:00,220.31,225.0,217.0,220.65,1412528.305
1590796800,2020-05-30 00:00:00,220.65,247.85,218.77,243.74,2496490.987
1590883200,2020-05-31 00:00:00,243.73,245.3,229.54,231.55,2064900.485
1590969600,2020-06-01 00:00:00,231.55,252.8,230.61,248.9,2168854.578
1591056000,2020-06-02 00:00:00,248.91,254.48,220.0,237.73,1997511.516
1591142400,2020-06-03 00:00:00,237.74,245.23,233.3,244.52,1177836.333
1591228800,2020-06-04 00:00:00,244.52,246.7,235.75,243.28,1658566.857
1591315200,2020-06-05 00:00:00,243.29,248.36,238.68,240.13,1287620.696
1591401600,2020-06-06 00:00:00,240.12,244.89,237.91,242.05,838620.358
1591488000,2020-06-07 00:00:00,242.06,245.61,234.64,244.66,1343974.146
1591574400,2020-06-08 00:00:00,244.67,248.05,241.04,246.65,857037.392
1591660800,2020-06-09 00:00:00,246.64,250.1,237.3,243.98,1120313.696
1591747200,2020-06-10 00:00:00,243.98,251.0,241.0,247.95,1101191.092
1591833600,2020-06-11 00:00:00,247.95,250.34,225.33,230.48,1937518.384
1591920000,2020-06-12 00:00:00,230.48,239.38,228.3,237.46,958938.087
1592006400,2020-06-13 00:00:00,237.47,238.88,234.6,238.17,562091.362
1592092800,2020-06-14 00:00:00,238.14,238.59,229.9,231.92,787142.212
1592179200,2020-06-15 00:00:00,231.92,233.64,218.02,230.86,1960437.997
1592265600,2020-06-16 00:00:00,230.85,236.0,228.75,235.22,989098.472
1592352000,2020-06-17 00:00:00,235.22,237.5,227.47,233.75,1098414.164
1592438400,2020-06-18 00:00:00,233.73,234.7,227.81,231.26,722224.653
1592524800,2020-06-19 00:00:00,231.26,232.0,226.02,228.97,875231.698
1592611200,2020-06-20 00:00:00,228.98,230.8,225.07,228.85,690552.179
1592697600,2020-06-21 00:00:00,228.84,231.4,227.06,228.08,480312.941
1592784000,2020-06-22 00:00:00,228.07,247.0,227.5,243.14,1580083.705
1592870400,2020-06-23 00:00:00,243.13,244.9,240.7,243.12,880274.162
1592956800,2020-06-24 00:00:00,243.13,249.41,231.0,234.54,1872960.153
1593043200,2020-06-25 00:00:00,234.54,235.5,227.53,232.5,1051198.67
1593129600,2020-06-26 00:00:00,232.5,233.65,227.67,229.66,1096114.911
1593216000,2020-06-27 00:00:00,229.65,231.4,213.59,220.94,1316665.336
1593302400,2020-06-28 00:00:00,220.95,227.9,217.81,224.96,967586.374
1593388800,2020-06-29 00:00:00,224.93,230.13,221.11,227.95,1101723.749
1593475200,2020-06-30 00:00:00,227.95,228.73,223.0,225.56,843327.995
1593561600,2020-07-01 00:00:00,225.56,232.78,224.01,231.03,980442.364
1593648000,2020-07-02 00:00:00,231.02,231.99,222.76,226.54,1305858.588
1593734400,2020-07-03 00:00:00,226.54,228.17,224.11,224.83,579175.291
1593820800,2020-07-04 00:00:00,224.82,230.77,224.31,229.2,534507.407
1593907200,2020-07-05 00:00:00,229.21,229.88,223.26,227.61,681239.534
1593993600,2020-07-06 00:00:00,227.61,242.32,226.89,241.63,1361794.882
1594080000,2020-07-07 00:00:00,241.66,243.9,234.44,239.45,1024076.026
1594166400,2020-07-08 00:00:00,239.45,249.0,237.75,247.14,1430997.143
1594252800,2020-07-09 00:00:00,247.1,247.94,238.04,242.01,1407925.425
1594339200,2020-07-10 00:00:00,242.0,242.25,235.73,241.37,789372.278
1594425600,2020-07-11 00:00:00,241.38,241.79,237.61,239.25,478752.331
